time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-01-30 15:30:00-05:00,MyStrategy,fd98a6f2a245400287f529813e402554,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-30 15:30:00-05:00,MyStrategy,fd98a6f2a245400287f529813e402554,SPY,buy,market,fill,1,gtc,0.0,1,stock,490.55999755859375,100.0,0.0
2024-01-31 09:30:00-05:00,MyStrategy,46166d7223e249319d3769f59c69c011,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-31 09:30:00-05:00,MyStrategy,46166d7223e249319d3769f59c69c011,SPY,buy,market,fill,1,gtc,0.0,1,stock,488.6199951171875,100.0,0.0
2024-01-31 12:30:00-05:00,MyStrategy,942b986d327c448b8ac3744dee945f7f,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-31 12:30:00-05:00,MyStrategy,942b986d327c448b8ac3744dee945f7f,SPY,buy,market,fill,1,gtc,0.0,1,stock,488.6199951171875,100.0,0.0
2024-01-31 15:30:00-05:00,MyStrategy,ccd55b16eeb649ccb56aa4cdf6d60884,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-31 15:30:00-05:00,MyStrategy,ccd55b16eeb649ccb56aa4cdf6d60884,SPY,buy,market,fill,1,gtc,0.0,1,stock,488.6199951171875,100.0,0.0
2024-02-01 09:30:00-05:00,MyStrategy,4e6ff50ecaaa44ddbe6ee885080a9d4f,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-01 09:30:00-05:00,MyStrategy,4e6ff50ecaaa44ddbe6ee885080a9d4f,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.6300048828125,100.0,0.0
2024-02-01 12:30:00-05:00,MyStrategy,ebe4e40015384151a758340e5284d6eb,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-01 12:30:00-05:00,MyStrategy,ebe4e40015384151a758340e5284d6eb,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.6300048828125,100.0,0.0
2024-02-01 15:30:00-05:00,MyStrategy,55b12fc27d0f4e10b611f16d00f5ddeb,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-01 15:30:00-05:00,MyStrategy,55b12fc27d0f4e10b611f16d00f5ddeb,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.6300048828125,100.0,0.0
2024-02-02 09:30:00-05:00,MyStrategy,fbbb9ba234d8406fa3803d8bc43657c0,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-02 09:30:00-05:00,MyStrategy,fbbb9ba234d8406fa3803d8bc43657c0,SPY,buy,market,fill,1,gtc,0.0,1,stock,489.6499938964844,100.0,0.0
2024-02-02 12:30:00-05:00,MyStrategy,6b4a73ec66c84683a661dd39cf575919,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-02 12:30:00-05:00,MyStrategy,6b4a73ec66c84683a661dd39cf575919,SPY,buy,market,fill,1,gtc,0.0,1,stock,489.6499938964844,100.0,0.0
2024-02-02 15:30:00-05:00,MyStrategy,489afe405052416f85512d1042f2e571,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-02 15:30:00-05:00,MyStrategy,489afe405052416f85512d1042f2e571,SPY,buy,market,fill,1,gtc,0.0,1,stock,489.6499938964844,100.0,0.0
2024-02-05 09:30:00-05:00,MyStrategy,95da8ba0060e4de7b6e3ff70ec56b9d8,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
