time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-01-22 15:30:00-05:00,MyStrategy,41cb5048627b489d9bbfa66198fced3a,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.010009765625,100.0,0.0
2024-01-23 09:30:00-05:00,MyStrategy,d3e8747118f441b28389c0820f0b5e47,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-23 09:30:00-05:00,MyStrategy,d3e8747118f441b28389c0820f0b5e47,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.010009765625,100.0,0.0
2024-01-23 12:30:00-05:00,MyStrategy,7250c6c1eb2d4bac87999d2b4ea4fc83,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-23 12:30:00-05:00,MyStrategy,7250c6c1eb2d4bac87999d2b4ea4fc83,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.010009765625,100.0,0.0
2024-01-23 15:30:00-05:00,MyStrategy,00f09c13c5ad426891757e87d89e4a9b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-23 15:30:00-05:00,MyStrategy,00f09c13c5ad426891757e87d89e4a9b,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.010009765625,100.0,0.0
2024-01-24 09:30:00-05:00,MyStrategy,4acb60b2bb00462e89da67d07c963064,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-24 09:30:00-05:00,MyStrategy,4acb60b2bb00462e89da67d07c963064,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.80999755859375,100.0,0.0
2024-01-24 12:30:00-05:00,MyStrategy,602fbd63bec94a8e8c12473183d6c6f1,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-24 12:30:00-05:00,MyStrategy,602fbd63bec94a8e8c12473183d6c6f1,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.80999755859375,100.0,0.0
2024-01-24 15:30:00-05:00,MyStrategy,492d2dc662bd42219e952292de1d6521,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-24 15:30:00-05:00,MyStrategy,492d2dc662bd42219e952292de1d6521,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.80999755859375,100.0,0.0
2024-01-25 09:30:00-05:00,MyStrategy,5e5660381a3d4edda0f99d427002cd8a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-25 09:30:00-05:00,MyStrategy,5e5660381a3d4edda0f99d427002cd8a,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.5799865722656,100.0,0.0
2024-01-25 12:30:00-05:00,MyStrategy,9863ab513c5b4ef498c2debfea2e0f1b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-25 12:30:00-05:00,MyStrategy,9863ab513c5b4ef498c2debfea2e0f1b,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.5799865722656,100.0,0.0
2024-01-25 15:30:00-05:00,MyStrategy,fec62b31fee148f3a7c27d328a29e586,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-25 15:30:00-05:00,MyStrategy,fec62b31fee148f3a7c27d328a29e586,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.5799865722656,100.0,0.0
2024-01-26 09:30:00-05:00,MyStrategy,ac4a7a4ed61f4f81a27c3a8da4f5a674,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-26 09:30:00-05:00,MyStrategy,ac4a7a4ed61f4f81a27c3a8da4f5a674,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.5899963378906,100.0,0.0
2024-01-26 12:30:00-05:00,MyStrategy,b516ed2cf2cf4be4b386ce7ffb0eef0d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-26 12:30:00-05:00,MyStrategy,b516ed2cf2cf4be4b386ce7ffb0eef0d,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.5899963378906,100.0,0.0
2024-01-26 15:30:00-05:00,MyStrategy,dad7374ffaa24be2a2b28b529f43c078,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-26 15:30:00-05:00,MyStrategy,dad7374ffaa24be2a2b28b529f43c078,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.5899963378906,100.0,0.0
2024-01-29 09:30:00-05:00,MyStrategy,c15db08c7a954183be3a1a39854d7220,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
