datetime,portfolio_value,cash,positions,return
2024-02-12 09:30:00-05:00,259933.11462402344,-3949894.9981689453,"[{'asset': SPY, 'quantity': 8400.0}]",0.0
2024-02-12 09:30:00-05:00,259933.11462402344,-3949894.9981689453,"[{'asset': SPY, 'quantity': 8400.0}]",0.0
2024-02-12 12:30:00-05:00,259933.11462402344,-4000011.9995117188,"[{'asset': SPY, 'quantity': 8500.0}]",0.0
2024-02-12 15:30:00-05:00,259933.11462402344,-4050129.000854492,"[{'asset': SPY, 'quantity': 8600.0}]",0.0
2024-02-12 18:30:00-05:00,259933.11462402344,-4100246.0021972656,"[{'asset': SPY, 'quantity': 8700.0}]",0.0
2024-02-12 18:25:00-05:00,259933.11462402344,-4100246.0021972656,"[{'asset': SPY, 'quantity': 8700.0}]",0.0
2024-02-13 08:30:00-05:00,202164.9871826172,-4100246.0021972656,"[{'asset': SPY, 'quantity': 8700.0}]",-0.22224227769118277
2024-02-13 09:30:00-05:00,202164.9871826172,-4100246.0021972656,"[{'asset': SPY, 'quantity': 8700.0}]",0.0
2024-02-13 09:30:00-05:00,202164.9871826172,-4100246.0021972656,"[{'asset': SPY, 'quantity': 8700.0}]",0.0
2024-02-13 12:30:00-05:00,202164.9871826172,-4149699.0020751953,"[{'asset': SPY, 'quantity': 8800.0}]",0.0
2024-02-13 15:30:00-05:00,202164.9871826172,-4199152.001953125,"[{'asset': SPY, 'quantity': 8900.0}]",0.0
2024-02-13 18:30:00-05:00,202164.9871826172,-4248605.001831055,"[{'asset': SPY, 'quantity': 9000.0}]",0.0
2024-02-13 18:25:00-05:00,202164.9871826172,-4248605.001831055,"[{'asset': SPY, 'quantity': 9000.0}]",0.0
2024-02-14 08:30:00-05:00,222505.0750732422,-4248605.001831055,"[{'asset': SPY, 'quantity': 9000.0}]",0.10061132827244523
2024-02-14 09:30:00-05:00,222505.0750732422,-4248605.001831055,"[{'asset': SPY, 'quantity': 9000.0}]",0.0
2024-02-14 09:30:00-05:00,222505.0750732422,-4248605.001831055,"[{'asset': SPY, 'quantity': 9000.0}]",0.0
2024-02-14 12:30:00-05:00,222505.0750732422,-4298284.002685547,"[{'asset': SPY, 'quantity': 9100.0}]",0.0
2024-02-14 15:30:00-05:00,222505.0750732422,-4347963.003540039,"[{'asset': SPY, 'quantity': 9200.0}]",0.0
2024-02-14 18:30:00-05:00,222505.0750732422,-4397642.004394531,"[{'asset': SPY, 'quantity': 9300.0}]",0.0
2024-02-14 18:25:00-05:00,222505.0750732422,-4397642.004394531,"[{'asset': SPY, 'quantity': 9300.0}]",0.0
2024-02-15 08:30:00-05:00,245755.0750732422,-4397642.004394531,"[{'asset': SPY, 'quantity': 9300.0}]",0.10449199863125269
